uid,lat,lon,name,aqi
3339,46.040885,18.220884,"Pécs Nevelési Központ, Pécs, Hungary",40
3374,47.474775,19.04094,"Budapest Kosztolányi D. tér, Budapest, Hungary",73
6548,49.71972222,18.82658333,"Ustroń, Sanatoryjna 7, Poland",-
4728,48.050278,16.675278,"Stixneusiedl, Hochbehälter Viehtrift, Austria",-
2841,47.81416667,16.255,"Neuklosterwiese Sportplatz, Austria",7
2825,48.0861111,16.3022222,"Untere Bachgasse (Park vor Schule), Austria",6
2836,48.145,16.474444444444,"Radetzkystraße, Phönix-Sportplatz, Mühlgasse, Austria",21
2866,48.083333333333,16.337222222222,"Mühlgasse, Austria",7
3125,47.8048196,17.9208236,"Sturova, Nitra, Slovakia",30
3136,47.9704873,17.7852936,"EMEP, Aszod, Topolniky, Slovakia",25
2850,48.205,16.30975,"Kendlerstraße 40 (Umspannwerk), Austria",30
2822,48.5786111,16.5805556,"Hochbehälter Steinhübel, Austria",6
3139,48.9430555,19.5888888,"EMEP, Chopok, Slovakia",117
2827,48.1094444,17.0713889,"Brunnenfeld, Austria",13
3365,47.31357,18.90312,"Százhalombatta 3 Liszt Ferenc sétány, Százhalombatta, Hungary",62
3359,47.103172,17.561381,"Ajka, Ajka, Hungary",26
2838,48.086111111,16.433333333,"Am Alten Markt, Austria",8
2820,48.33472,16.729445,"Baumschulweg, Austria",8
2855,48.226360833333,16.458345,"1, Hausgrundweg 23, Gstr. 254, Austria",30
3134,48.7820503,18.6305714,"Malonecpalska, Prievidza, Slovakia",61
3342,47.67148,16.83955,"Sarród, Sarród, Hungary",28
3135,48.8963499,18.0414822,"Hasicska, Trencin, Slovakia",38
8035,46.95623,16.27491,"Szentgotthárd, Szentgotthárd, Hungary",40
3347,47.238944,16.620351,"Szombathely, Szombathely, Hungary",22
2867,48.083888888889,16.330277777778,"Abfallwirtschaftszentrum, Austria",30
3720,48.145,16.51111,"Danubiastraße, Brücke A4, Austria",7
3369,47.40605,19.0099,"Budapest Erzsébet tér, Budapest, Hungary",73
3375,47.522693,19.069867,"Budapest Honvéd, Budapest, Hungary",77
3107,48.1448688,17.1130846,"Kamenne nam., Bratislava, Slovakia",21
3346,46.916667,16.316667,"Farkasfa, Farkasfa, Hungary",39
2813,48.161036388889,16.392920277778,"Laaer Berg, Theodor Sickel-Gasse 1, Austria",25
2860,48.216739444444,16.380918055556,"Ecke Taborstraße - Glockengasse, Austria",25
8040,46.965555,19.545138,"K-Puszta, K-puszta, Hungary",3
3874,48.09444,19.80276,"Salgótarján, Salgótarján, Hungary",59
6863,47.666667,23.583333,"Str. Colonia Topitorilor - SGA, Baia Mare, Romania",20
4164,46.1883149,21.2971318,"Str. Ioan Fluieras, Arad, Romania",26
3111,48.6912322,21.2841724,"Amurska, Kosice, Slovakia",68
3356,48.29351,20.42765,"Putnok, Putnok, Hungary",159
6874,47.683967,22.466869,"Str. Somesului, Carei, Romania",18
3113,48.7245097,21.2604374,"Stefanikova, Kosice, Slovakia",74
3131,48.8856779,21.690072,"M.R.Stefanika, Vranov nad Top., Slovakia",70
3353,48.05117,20.79148,"Miskolc Lavotta, Miskolc, Hungary",70
3349,47.9122,20.3725,"Eger 2 Malomárok u., Eger, Hungary",59
3122,48.673558,21.1658161,"Letna, Velka Ida, Slovakia",91
3126,48.9340188,21.91053,"Nam. slobody, Humenne, Slovakia",42
6838,47.0302944,21.9545374,"Str. Nufărului, Oradea, Romania",10
3351,48.247033,20.61445,"Kazincbarcika, Kazincbarcika, Hungary",159
3121,48.783,20.987,"Kojsovska Hola, Slovakia",95
3128,49.0300862,20.3279007,"Meteo. st, Ganovce, Slovakia",21
9577,49.546551,21.851008,"Rymanów-Zdrój, Poland",50
3875,47.55862,21.627156,"Debrecen Klinika, Debrecen, Hungary",24
8649,48.09042,20.81201,"Miskolc Alföldi, Miskolc, Hungary",65
6563,49.74488611,21.45461667,"Jasło ul. Sikorskiego, Poland",52
3404,49.619281,20.714403,"Nowy Sącz, Małopolska, Poland",59
6837,47.0712462,21.9196297,"Bdul. Dacia, Oradea, Romania",30
3112,48.7515999,21.2450463,"Dumbierska, Kosice, Slovakia",68
3116,48.6302458,20.2406967,"Jesenskeho, Jelsava, Slovakia",157
3130,49.0568346,22.2551211,"EMEP, Vodna nadrz, Starina, Slovakia",42
6831,46.1078645,23.2323428,"Str. Tudor Vladimirescu, Zlatna, Romania",53
4167,47.095265,21.9024277,"Str. Matei Corvin, Oradea, Romania",19
3358,47.17712,20.19688,"Szolnok, Szolnok, Hungary",70
3350,48.47295,21.212,"Hernádszurdok, Hernádszurdok, Hungary",53
4162,46.0644856,23.5552406,"Str. Lalelelor, Alba Iulia, Romania",74
6864,47.7091391,23.6235083,"Str. Luncii, Baia Mare, Romania",33
6873,47.7984956,22.878808,"Str. Ioan Slavici, Satu Mare, Romania",19
11871,49.824294,23.862459,"ST Smerichka, Konopnytsya, Ukraine (Kn. Svyatoslava)",17
6835,46.1749135,21.3591426,"Zona Pasaj Micalaca, Arad, Romania",10
3378,47.513384,21.624621,"Debrecen Kalotaszeg tér, Debrecen, Hungary",25
4181,47.6494802,23.546629,"Bdul Bucuresti, Baia Mare, Romania",23
6565,49.78433889,22.75623889,"Przemyśl ul. Grunwaldzka, Poland",53
3379,47.5309638,21.6394111,"Debrecen Hajnal u., Debrecen, Hungary",25
3127,49.1361539,20.306469,"EMEP, AU SAV, Stara Lesna, Slovakia",21
9040,49.483593,20.028785,"Nowy Targ, Pl. Słowackiego, Małopolska, Poland",142
4182,47.6514567,23.5695389,"Bdul Unirii, Baia Mare, Romania",19
6872,47.1936593,23.0453323,"Str. Meteorologiei, Zalău, Romania",23
6839,47.045511,22.3237202,"Comuna Tetchea, Tetchea, Romania",7
3142,48.9341964,21.8907545,"Kolonicke sedlo, Slovakia",38
3355,47.87345,21.02686,"Oszlár, Oszlár, Hungary",24
3129,48.9973311,21.2682807,"Arm.gen. L. Svobodu, Presov, Slovakia",53
3352,48.10699,20.79001,"Miskolc Búza tér, Miskolc, Hungary",58
3357,48.21819,20.70334,"Sajószentpéter, Sajószentpéter, Hungary",136
3144,48.9200933,20.8859343,"SNP, Krompachy, Slovakia",70
7659,46.7817793,23.626916,"Str. Dambovitei, Cluj-Napoca, Romania",67
3337,46.26662,20.15305,"Szeged 2 Rózsa u., Szeged, Hungary",19
6836,46.1644781,20.7378581,"str. Dorobanti, Nadlac, Romania",-
3380,47.96115,21.70576,"Nyíregyháza, Nyíregyháza, Hungary",25
3123,48.8717057,21.8277072,"Mierova, Strazske, Slovakia",55
4165,46.5442604,26.9301656,"Str. Izvoare, Bacău, Romania",39
4168,47.7399727,26.6603798,"Bd Mihai Eminescu, Botoşani, Romania",24
4194,47.6465491,26.2500393,"Str. Mărăşeşti, Suceava, Romania",18
6871,46.1112285,24.2271373,"Aleea Castanilor, Copşa Mică, Romania",62
8578,47.1295552,24.4997634,"Str. Parcului, Bistriţa, Romania",45
6875,47.9555837,26.0685003,"Str.Alexandru cel Bun, Siret, Romania",15
11795,49.8475,24.0155,"SteelDrum, Lviv, Ukraine (vul.Kleparivska 18)",36
6867,46.3300046,24.3058164,"Str. Rampei, Tarnaveni, Romania",14
6865,46.5338813,24.5356711,"Str. Libertăţii, Târgu Mureş, Romania",61
6856,47.316667,25.133333,"Comuna Poiana Stampei, Poiana Stampei, Romania",16
11659,49.556,25.594,"Hrushevs'koho Street, 8, Ternopil, Ukraine (Luftdaten #12542)",56
11681,48.9410845,24.7461016,"Zolota Nyva, Ivano-Frankivsk, Ukraine (вул.Симоненка)",60
11684,48.9240169,24.7024148,"BeeGreen, Ivano-Frankivsk, Ukraine (вул.Бельведерська 40)",157
11741,48.9140543,24.7127051,"Promprylad.Renovation Terasa, Ivano-frankivsk, Ukraine (Sakharova 23)",54
4166,46.2575057,26.7908625,"Str. Cauciucului, Oneşti, Romania",61
7652,46.3543479,25.7902669,"Str. Baile Jigodin, Miercurea Ciuc, Romania",12
7645,46.5628107,26.9106138,"Str. Războieni, Bacău, Romania",64
4180,47.1581077,27.6134602,"Str. Han Tatar, Iasi, Romania",33
8587,47.2,27.783333,"Comuna Ungheni, Ungheni, Romania",19
4183,46.9346738,26.3891992,"Str. Valea Albă, Piatra Neamţ, Romania",13
6866,46.477778,24.096111,"Str. Uzina de Apa, Ludus, Romania",5
6877,46.6451824,27.7371143,"Str. Stefan Cel Mare, Vaslui, Romania",44
6861,47.148879,27.5793737,"Bdul. N. Iorga, Iasi, Romania",43
4187,46.1580215,24.3344084,"Str. Gării, Mediaş, Romania",46
11797,47.783966,35.185097,"Pivdennyi, Zaporizhzhya, Ukraine (Avtozavodska)",72
11431,48.408944,35.072505,"Pobeda-6, Geroev Avenue, 40, Dnipro, Ukraine",72
11623,48.467926,35.055617,"Vulytsya Pavla Nirinberha, 4-6, Dnipro, Ukraine",82
11627,48.350994,34.946876,"50 Rokіv Peremogy Street, Surs'ko-Lytovs'ke, Ukraine",-
11664,48.343889,35.015,"Televiziyna Street, Novooleksandrivka, Ukraine",62
11689,47.8852944,33.3204348,"ecorada1, Kryvyi Rih, Ukraine (Чеська)",89
11745,47.823211,35.055587,"Kozatska Sadyba, Zaporizhzhya, Ukraine (Kozatska Sadyba)",84
11769,47.844261,35.121276,"Dytyacha likarnya 2, Zaporizhzhya, Ukraine (Patriotychna & Stalevariv)",86
11453,48.428476,35.010238,"Novokrymskaya Street, 1, Dnipro, Ukraine",71
11454,48.405856,35.145451,"Pryberezhna Street, Dnipro, Ukraine",28
11622,48.475959,35.016979,"Vokzalna Square, 2, Dnipro, Ukraine",99
11720,47.883926,33.388693,"ECO_MOV_KR_1, Kryvyi Rih, Ukraine (Kryvorizhstali, 4)",309
7247,46.7432,82.9994,"dōng mén wài xiǎo yóuyuán, Tacheng (塔城地区东门外小游园)",38
4300,46.0872,85.6931,"Wuerhequ trade buidling, Karamay (克拉玛依乌尔禾区商贸楼)",210
7249,47.8515,88.1267,"City Station, Altay (阿勒泰地区市站)",29
2574,47.929732,106.888629,"M.N.B., Ulaanbaatar (МҮОНРТ)",184
8642,47.928387,106.92947,"Ulaanbaatar US Embassy, Ulaanbaatar (АНУ-ын ЭСЯ)",218
8083,47.9176056,106.9373611,"Bukhiin Urguu, Ulaanbaatar",180
8599,47.9329056,106.9213833,"100 Ail, Ulaanbaatar",92
2576,47.863943,106.779094,"Nisekh, Ulaanbaatar (Нисэх)",171
4847,47.922495,106.794805,"Tolgoit, Ulaanbaatar (Толгойт)",165
8600,47.9035389,106.8507083,"Mongol Gazar, Ulaanbaatar (Монгол газар)",60
2573,47.915910950977,106.89501381082,"Baruun 4 Zam, Ulaanbaatar (Баруун 4 зам)",204
2575,47.894281,106.882475,"Misheel Expo, Ulaanbaatar (Мишээл экспо)",49
4848,47.913429,106.997907,"Amgalan, Ulaanbaatar (Амгалан)",153
8601,47.8664611,107.1180194,"Urgakh Naran, Ulaanbaatar (Ургах наран)",35
9015,47.957556,106.822745,"Bayankhoshuu, Ulaanbaatar (Баянхошуу)",92
7303,49.2261,119.7594,"District Environmental Protection Bureau, Hulunbuir (呼伦贝尔区环保局)",97
9892,49.1577,119.7512,"国华电力东, Hulunbuir (呼伦贝尔国华电力东)",70
7312,46.0756,121.9462,"Keyouqianqi EPA, Hinggan Meng (兴安盟科右前旗环保局)",91
9891,46.0707,122.0931,"北滨河, Hinggan Meng (兴安盟北滨河)",78
3631,47.3636,123.9305,"Anju Compound, Qiqihaer (齐齐哈尔安居小区)",109
3633,47.3227,123.9483,"Farming Vehicule Factory, Qiqihaer (齐齐哈尔农牧车辆厂)",97
3635,47.3386,123.9305,"City Center Square, Qiqihaer (齐齐哈尔中心广场)",114
5371,47.2988,123.945,"City Environmental Monitoring Station, Qiqihaer (齐齐哈尔市环境监测站)",76
1482,47.354348,123.918186,Qiqihaer (齐齐哈尔),114
7311,46.0703,122.0506,"shèng huáxīn zhìyào chǎng, Hinggan Meng (兴安盟胜华新制药厂)",91
3640,46.6219,124.8648,"Ranghulu District, Daqing (大庆让胡路区)",144
1483,46.58931,125.103784,Daqing (大庆),154
7279,46.6384,126.9934,"rén hé dōng jiē, Suihua (绥化人和东街)",59
7280,46.6527,126.9636,"Party and government office center, Suihua (绥化党政办公中心)",109
3637,46.0347,124.8354,"Datong District, Daqing (大庆大同区)",112
3638,46.3991,124.8847,"Honggang District, Daqing (大庆红岗区)",154
3636,46.5776,125.1386,"Saertu District, Daqing (大庆萨尔图区)",82
3639,46.528,125.112,"Longfeng District, Daqing (大庆龙凤区)",152
7264,46.6572,131.1638,"shuāng hé cūn, Shuangyashan (双鸭山双合村)",184
7260,47.3349,130.2659,"Harbin Branch, Hegang (鹤岗哈啤分公司)",154
7262,47.3489,130.3172,"Dongshan mills, Hegang (鹤岗东山纸板厂)",162
7263,47.3382,130.1097,"wǔ hào shuǐkù, Hegang (鹤岗五号水库)",107
7270,48.4658,129.4942,"Tangwanghe National Park, Yichun (伊春汤旺河国家公园)",59
7269,47.7317,128.9094,"Forest Authority, Yichun (伊春林管局)",38
7917,46.646509,131.159133,Shuangyashan (双鸭山),184
7261,47.2753,130.261,"Star Electromechanical, Hegang (鹤岗斯达机电)",147
7267,46.5888,131.1572,"Nursery, Shuangyashan (双鸭山苗圃)",114
7918,46.799778,130.318879,Jiamusi (佳木斯),201
7271,46.8025,130.2719,"jiā fǎng, Jiamusi (佳木斯佳纺)",184
7916,47.349916,130.297964,Hegang (鹤岗),162
7268,47.7222,128.8736,"Central Hospital, Yichun (伊春中心医院)",95
7265,46.619,131.1651,"nánxiǎo shì, Shuangyashan (双鸭山南小市)",137
7266,46.6462,131.1516,"Environment protection office, Shuangyashan (双鸭山环保局)",159
7272,46.8267,130.3961,"Power plant, Jiamusi (佳木斯发电厂)",188
7273,46.7975,130.3258,"Environment protection office, Jiamusi (佳木斯环保局)",201
7274,46.8032,130.3648,"No11 middle school, Jiamusi (佳木斯十一中)",198
7275,46.7588,130.3794,"sì fēng, Jiamusi (佳木斯四丰)",183
11925,43.989668,-124.109308,"Florence Forestry Department, Oregon, USA",23
80,42.190296,-121.731369,"Klamath Falls, Oregon, USA",20
95,44.63062,-121.13165,"Madras, Oregon, USA",18
6460,43.79957,-123.0535,"Cottage Grove City Shops, Lane, USA",27
8301,45.25928,-122.588151,"Carus - Spangler Rd., Oregon, USA",14
88,43.2266,-123.36479,"Roseburg, Oregon, USA",25
76,42.434149,-123.348466,"Grants Pass, Oregon, USA",38
70,45.470191,-122.816411,"Beaverton, Oregon, USA",10
7607,45.64336,-122.58737,"Vancouver NE 84th Ave, Washington, USA",13
6457,43.74436,-122.4805,"Willamette Activity Center - Oakridge, Lane, USA",27
67,44.61569,-123.091457,"Albany, Oregon, USA",21
78,45.528501,-122.972398,"Hillsboro, Oregon, USA",18
11923,44.81029,-122.915085,"Turner Cascade Jr. High, Oregon, USA",25
82,42.189215,-120.353969,"Lakeview, Oregon, USA",19
87,44.299787,-120.844773,"Prineville, Oregon, USA",28
68,42.290094,-123.2321,"Applegate Valley, Oregon, USA",15
90,42.623225,-122.810158,"Shady Cove, Oregon, USA",24
6459,44.02627,-123.0838,"Amazon Park, Lane, USA",29
74,44.5884,-123.2673,"Corvallis, Oregon, USA",24
93,44.395791,-122.7305,"Sweet Home, Oregon, USA",24
161,45.86639,-122.40889,"Yacolt Rd, Yacolt, Washington, USA",9
6462,44.0467,-123.0178,"Springfield City Hall, Lane, USA",32
8307,44.067223,-123.14135,"Eugene - Highway 99, Oregon, USA",29
10149,45.496640911,-122.60287735,"Portland Postal Bldg., Oregon, USA",179
10153,45.562203,-122.575624,"Portland Cully Helensview, Oregon, USA",18
7575,45.768531,-122.7721,"Sauvie Island, Oregon, USA",17
92,44.2921,-121.5555,"Sisters, Oregon, USA",19
83,44.778743,-122.617048,"Lyons, Oregon, USA",28
94,45.602419,-121.203387,"The Dalles, Oregon, USA",31
73,42.1617,-123.64835,"Cave Junction, Oregon, USA",21
71,44.063916,-121.312554,"Bend, Oregon, USA",26
9634,44.1169585,-123.1202975,"Santa Clara - Madison Middle School, Lane, USA",27
89,44.943114,-123.005934,"Salem, Oregon, USA",23
9506,42.1941083,-122.70864,"Ashland Fire Department, Oregon, USA",27
91,45.014998,-122.790382,"Silverton, Oregon, USA",22
9104,45.399203,-122.745529,"Tualatin I-5 Roadway, Oregon, USA",20
5308,44.890197,-116.1065,"Mccall Usfs, Idaho, USA",17
69,44.78822,-117.8446,"Baker City, Oregon, USA",30
72,43.58925,-119.04872,"Burns, Oregon, USA",29
8302,45.300884,-117.812896,"Cove City Hall, Oregon, USA",22
5303,45.931389,-116.11528,"Grangeville, Idaho, USA",5
85,45.652231,-118.823033,"Pendleton, Oregon, USA",20
5320,43.58031,-116.562676,"Nampa, Idaho, USA",63
5311,43.600699,-116.347853,"St Luke's - Meridian, Idaho, USA",72
75,45.426351,-117.296066,"Enterprise, Oregon, USA",10
77,45.828968,-119.262991,"Hermiston, Oregon, USA",16
9615,43.618889,-116.213611,"Boise Fire Station, Idaho, USA",38
79,44.418,-118.9513,"John Day, Oregon, USA",17
5302,44.104498,-115.972386,"Garden Valley, Idaho, USA",25
5305,43.823017,-115.838557,"Idaho City, Idaho, USA",9
5315,45.181897,-113.890285,"Salmon, Idaho, USA",46
5310,43.464717,-112.046535,"Penford - Idaho Falls, Idaho, USA",53
5860,42.87667,-112.45972,"Pocatello, Idaho, USA",38
7625,42.589833,-112.458889,"Shoshone Bannock Tribes, Idaho, USA",17
5321,42.565089,-114.494717,"Rock Creek, Idaho, USA",25
5312,43.682489,-114.371231,"Ketchum, Idaho, USA",17
7525,45.683765,-111.056282,"Bozeman High School, Montana, USA",24
9644,45.806357,-108.426551,"Billlings Lockwood, Montana, USA",11
7529,44.657014,-111.089618,"West Yellowstone Park Ent #2, Montana, USA",17
7586,42.5275,-108.7203,"South Pass, Wyoming, USA",33
7541,42.9288,-109.788,"Pinedale, Wyoming, USA",30
8890,42.8698,-109.8708,"Pinedale Gaseous, Wyoming, USA",33
12867,44.373056,-110.830833,"Yellowstone- Old Faithful Snow Lodge, Wyoming, USA",9
11933,42.82231,-106.36501,"Casper Gaseous, Wyoming, USA",25
7522,45.366151,-106.48982,"Birney, Montana, USA",29
7530,45.440295,-105.37028,"Broadus, Montana, USA",30
8359,44.373786,-100.287269,"Pierre, South Dakota, USA",15
7487,43.557613,-103.483658,"Wind Cave, South Dakota, USA",28
7488,44.087397,-103.273777,"Credit Union, South Dakota, USA",24
7491,43.746944,-101.941109,"Badlands, South Dakota, USA",25
7665,44.348604,-96.807299,"Research Farm, South Dakota, USA",29
7489,42.751518,-96.707208,"Uc1, South Dakota, USA",26
7490,43.54792,-96.700768,"Sioux Falls, South Dakota, USA",23
7492,44.89965,-97.128802,"Watertown, South Dakota, USA",32
13133,45.468596,-98.494061,"Aberdeen, South Dakota, USA",17
6923,42.5014,-92.315804,"Water Tower, Waterloo, Iowa, USA",28
7340,44.4572,-95.835,"Marshall, Minnesota, USA",25
11928,44.789398,-93.512497,"Shakopee, Minnesota, USA",28
7344,44.9536,-93.2581,"Minneapolis-Phillips, Minnesota, USA",21
7347,44.7383,-93.2372,"Apple Valley, Minnesota, USA",17
7346,45.1425,-93.2139,"Blaine, Minnesota, USA",27
9536,45.013611,-93.272049,"Marshall Terrace, Minneapolis - Bottineau, Minnesota, USA",1
6919,43.123704,-94.693518,"Emmetsburg, Iowa, USA",13
7332,44.706123,-93.285803,"Lakeville - Near Road, Minnesota, USA",9
7341,45.2108,-93.6686,"St. Michael, Minnesota, USA",25
7342,45.55,-94.1333,"St. Cloud, Minnesota, USA",25
7343,43.9947,-92.4497,"Rochester, Minnesota, USA",13
7335,44.9653,-93.2551,"Minneapolis-Near Road, Minnesota, USA",30
7348,44.9594,-93.0356,"St. Paul-Harding H.S., Minnesota, USA",17
5925,44.30738,-88.39509,"Appleton Aal, Wisconsin, USA",23
5939,42.69302,-90.69813,"Potosi, Wisconsin, USA",22
5932,43.7775,-91.2269,"Lacrosse Dot, Wisconsin, USA",15
5937,45.2066,-90.5972,"Perkinstown, Wisconsin, USA",13
5931,43.46611,-88.62111,"Horicon, Wisconsin, USA",28
11752,43.02012,-88.21505,"Waukesha-cleveland Ave., Wisconsin, USA",26
11934,42.267002,-89.08917,"Rockford, Illinois, USA",22
5927,43.4351,-89.67979,"Devils Lake, Wisconsin, USA",14
5933,43.07378,-89.43595,"Madison-east, Wisconsin, USA",33
10175,43.10101,-89.35768,"Madison East, Wisconsin, USA",20
5938,45.56498,-88.80859,"Potawatomi, Wisconsin, USA",32
5928,44.76249,-91.41445,"Eau Claire Dot, Wisconsin, USA",16
7403,42.2211,-88.2411,"Cary, Illinois, USA",28
13072,44.3148443,-85.6023643,"Eliza Howell- Roadway, Michigan, USA",21
5926,42.50472,-87.8093,"Chiwaukee, Wisconsin, USA",18
11753,42.93257,-87.93434,"Milwaukee-college Ave Nr, Wisconsin, USA",26
9523,42.0603,-87.8631,"Desplns, Illinois, USA",22
5327,42.9633599,-85.6680863,"Grand Rapids, Michigan, USA",22
5328,44.314739,-84.7647496,"Houghton Lake, Michigan, USA",30
5930,43.4983,-87.8102,"Harrington Bch, Wisconsin, USA",15
5934,43.01724,-87.93369,"Milw 16th  St, Wisconsin, USA",26
5936,43.06122,-87.91352,"Milw Ser Dnr, Wisconsin, USA",24
7404,42.1406,-87.7994,"Northbrk, Illinois, USA",30
13071,42.7875235,-86.1089301,"Holland, Michigan, USA",9
5329,42.2917069,-85.5872286,"Kalamazoo, Michigan, USA",12
13070,42.76138,-84.562867,"Lansing Filley St, Michigan, USA",28
5929,44.50729,-87.99344,"Green Bay E High, Wisconsin, USA",13
10174,42.93056,-87.932104,"Milw Coll. Ave.-nr, Wisconsin, USA",27
5940,43.9149942,-87.7473085,"Wauk-cleveland, Wisconsin, USA",17
